"region";"kjønn";"alder";"år";"statistikkvariabel";"13600: Framskrevet folkemengde 1. januar, etter region, kjønn, alder, år og statistikkvariabel"
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2022";"Hovedalternativet (MMMM)";9
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2023";"Hovedalternativet (MMMM)";14
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2024";"Hovedalternativet (MMMM)";6
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2025";"Hovedalternativet (MMMM)";11
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2026";"Hovedalternativet (MMMM)";8
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2027";"Hovedalternativet (MMMM)";14
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2028";"Hovedalternativet (MMMM)";11
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2029";"Hovedalternativet (MMMM)";10
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2030";"Hovedalternativet (MMMM)";10
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2031";"Hovedalternativet (MMMM)";9
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2032";"Hovedalternativet (MMMM)";12
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2033";"Hovedalternativet (MMMM)";12
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2034";"Hovedalternativet (MMMM)";11
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2035";"Hovedalternativet (MMMM)";11
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2036";"Hovedalternativet (MMMM)";16
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2037";"Hovedalternativet (MMMM)";16
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2038";"Hovedalternativet (MMMM)";19
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2039";"Hovedalternativet (MMMM)";20
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2040";"Hovedalternativet (MMMM)";23
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2041";"Hovedalternativet (MMMM)";26
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2042";"Hovedalternativet (MMMM)";31
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2043";"Hovedalternativet (MMMM)";40
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2044";"Hovedalternativet (MMMM)";47
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2045";"Hovedalternativet (MMMM)";55
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2046";"Hovedalternativet (MMMM)";59
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2047";"Hovedalternativet (MMMM)";77
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2048";"Hovedalternativet (MMMM)";74
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2049";"Hovedalternativet (MMMM)";86
"50 Trøndelag - Trööndelage";"1 Menn";"F100G5+ 100 år eller eldre";"2050";"Hovedalternativet (MMMM)";92
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2022";"Hovedalternativet (MMMM)";11753
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2023";"Hovedalternativet (MMMM)";11691
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2024";"Hovedalternativet (MMMM)";11791
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2025";"Hovedalternativet (MMMM)";11848
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2026";"Hovedalternativet (MMMM)";11852
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2027";"Hovedalternativet (MMMM)";11768
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2028";"Hovedalternativet (MMMM)";11846
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2029";"Hovedalternativet (MMMM)";11952
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2030";"Hovedalternativet (MMMM)";12072
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2031";"Hovedalternativet (MMMM)";12198
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2032";"Hovedalternativet (MMMM)";12302
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2033";"Hovedalternativet (MMMM)";12391
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2034";"Hovedalternativet (MMMM)";12474
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2035";"Hovedalternativet (MMMM)";12552
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2036";"Hovedalternativet (MMMM)";12632
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2037";"Hovedalternativet (MMMM)";12721
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2038";"Hovedalternativet (MMMM)";12774
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2039";"Hovedalternativet (MMMM)";12803
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2040";"Hovedalternativet (MMMM)";12803
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2041";"Hovedalternativet (MMMM)";12776
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2042";"Hovedalternativet (MMMM)";12713
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2043";"Hovedalternativet (MMMM)";12650
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2044";"Hovedalternativet (MMMM)";12576
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2045";"Hovedalternativet (MMMM)";12503
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2046";"Hovedalternativet (MMMM)";12424
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2047";"Hovedalternativet (MMMM)";12342
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2048";"Hovedalternativet (MMMM)";12250
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2049";"Hovedalternativet (MMMM)";12158
"50 Trøndelag - Trööndelage";"2 Kvinner";"F00-04 0-4 år";"2050";"Hovedalternativet (MMMM)";12078
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2022";"Hovedalternativet (MMMM)";12879
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2023";"Hovedalternativet (MMMM)";12831
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2024";"Hovedalternativet (MMMM)";12490
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2025";"Hovedalternativet (MMMM)";12204
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2026";"Hovedalternativet (MMMM)";12018
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2027";"Hovedalternativet (MMMM)";12060
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2028";"Hovedalternativet (MMMM)";11947
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2029";"Hovedalternativet (MMMM)";12021
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2030";"Hovedalternativet (MMMM)";12070
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2031";"Hovedalternativet (MMMM)";12087
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2032";"Hovedalternativet (MMMM)";11998
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2033";"Hovedalternativet (MMMM)";12075
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2034";"Hovedalternativet (MMMM)";12176
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2035";"Hovedalternativet (MMMM)";12295
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2036";"Hovedalternativet (MMMM)";12408
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2037";"Hovedalternativet (MMMM)";12503
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2038";"Hovedalternativet (MMMM)";12584
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2039";"Hovedalternativet (MMMM)";12662
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2040";"Hovedalternativet (MMMM)";12748
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2041";"Hovedalternativet (MMMM)";12821
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2042";"Hovedalternativet (MMMM)";12904
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2043";"Hovedalternativet (MMMM)";12952
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2044";"Hovedalternativet (MMMM)";12981
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2045";"Hovedalternativet (MMMM)";12985
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2046";"Hovedalternativet (MMMM)";12960
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2047";"Hovedalternativet (MMMM)";12900
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2048";"Hovedalternativet (MMMM)";12834
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2049";"Hovedalternativet (MMMM)";12768
"50 Trøndelag - Trööndelage";"2 Kvinner";"F05-09 5-9 år";"2050";"Hovedalternativet (MMMM)";12702
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2022";"Hovedalternativet (MMMM)";13630
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2023";"Hovedalternativet (MMMM)";13593
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2024";"Hovedalternativet (MMMM)";13566
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2025";"Hovedalternativet (MMMM)";13447
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2026";"Hovedalternativet (MMMM)";13252
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2027";"Hovedalternativet (MMMM)";13113
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2028";"Hovedalternativet (MMMM)";13030
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2029";"Hovedalternativet (MMMM)";12674
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2030";"Hovedalternativet (MMMM)";12394
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2031";"Hovedalternativet (MMMM)";12210
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2032";"Hovedalternativet (MMMM)";12253
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2033";"Hovedalternativet (MMMM)";12135
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2034";"Hovedalternativet (MMMM)";12201
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2035";"Hovedalternativet (MMMM)";12256
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2036";"Hovedalternativet (MMMM)";12273
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2037";"Hovedalternativet (MMMM)";12181
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2038";"Hovedalternativet (MMMM)";12255
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2039";"Hovedalternativet (MMMM)";12344
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2040";"Hovedalternativet (MMMM)";12459
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2041";"Hovedalternativet (MMMM)";12562
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2042";"Hovedalternativet (MMMM)";12667
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2043";"Hovedalternativet (MMMM)";12752
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2044";"Hovedalternativet (MMMM)";12827
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2045";"Hovedalternativet (MMMM)";12894
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2046";"Hovedalternativet (MMMM)";12970
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2047";"Hovedalternativet (MMMM)";13061
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2048";"Hovedalternativet (MMMM)";13115
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2049";"Hovedalternativet (MMMM)";13132
"50 Trøndelag - Trööndelage";"2 Kvinner";"F10-14 10-14 år";"2050";"Hovedalternativet (MMMM)";13135
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2022";"Hovedalternativet (MMMM)";13336
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2023";"Hovedalternativet (MMMM)";13653
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2024";"Hovedalternativet (MMMM)";13890
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2025";"Hovedalternativet (MMMM)";14031
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2026";"Hovedalternativet (MMMM)";14111
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2027";"Hovedalternativet (MMMM)";14103
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2028";"Hovedalternativet (MMMM)";14031
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2029";"Hovedalternativet (MMMM)";13991
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2030";"Hovedalternativet (MMMM)";13869
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2031";"Hovedalternativet (MMMM)";13682
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2032";"Hovedalternativet (MMMM)";13534
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2033";"Hovedalternativet (MMMM)";13438
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2034";"Hovedalternativet (MMMM)";13092
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2035";"Hovedalternativet (MMMM)";12829
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2036";"Hovedalternativet (MMMM)";12643
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2037";"Hovedalternativet (MMMM)";12674
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2038";"Hovedalternativet (MMMM)";12568
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2039";"Hovedalternativet (MMMM)";12621
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2040";"Hovedalternativet (MMMM)";12660
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2041";"Hovedalternativet (MMMM)";12678
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2042";"Hovedalternativet (MMMM)";12588
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2043";"Hovedalternativet (MMMM)";12656
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2044";"Hovedalternativet (MMMM)";12748
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2045";"Hovedalternativet (MMMM)";12855
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2046";"Hovedalternativet (MMMM)";12962
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2047";"Hovedalternativet (MMMM)";13053
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2048";"Hovedalternativet (MMMM)";13134
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2049";"Hovedalternativet (MMMM)";13210
"50 Trøndelag - Trööndelage";"2 Kvinner";"F15-19 15-19 år";"2050";"Hovedalternativet (MMMM)";13287
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2022";"Hovedalternativet (MMMM)";16119
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2023";"Hovedalternativet (MMMM)";16055
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2024";"Hovedalternativet (MMMM)";15794
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2025";"Hovedalternativet (MMMM)";15557
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2026";"Hovedalternativet (MMMM)";15378
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2027";"Hovedalternativet (MMMM)";15273
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2028";"Hovedalternativet (MMMM)";15338
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2029";"Hovedalternativet (MMMM)";15433
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2030";"Hovedalternativet (MMMM)";15560
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2031";"Hovedalternativet (MMMM)";15652
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2032";"Hovedalternativet (MMMM)";15627
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2033";"Hovedalternativet (MMMM)";15556
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2034";"Hovedalternativet (MMMM)";15482
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2035";"Hovedalternativet (MMMM)";15325
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2036";"Hovedalternativet (MMMM)";15130
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2037";"Hovedalternativet (MMMM)";14965
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2038";"Hovedalternativet (MMMM)";14845
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2039";"Hovedalternativet (MMMM)";14519
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2040";"Hovedalternativet (MMMM)";14268
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2041";"Hovedalternativet (MMMM)";14080
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2042";"Hovedalternativet (MMMM)";14084
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2043";"Hovedalternativet (MMMM)";13994
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2044";"Hovedalternativet (MMMM)";14016
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2045";"Hovedalternativet (MMMM)";14029
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2046";"Hovedalternativet (MMMM)";14029
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2047";"Hovedalternativet (MMMM)";13937
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2048";"Hovedalternativet (MMMM)";13983
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2049";"Hovedalternativet (MMMM)";14068
"50 Trøndelag - Trööndelage";"2 Kvinner";"F20-24 20-24 år";"2050";"Hovedalternativet (MMMM)";14169
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2022";"Hovedalternativet (MMMM)";16512
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2023";"Hovedalternativet (MMMM)";16737
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2024";"Hovedalternativet (MMMM)";16973
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2025";"Hovedalternativet (MMMM)";16929
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2026";"Hovedalternativet (MMMM)";16948
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2027";"Hovedalternativet (MMMM)";16637
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2028";"Hovedalternativet (MMMM)";16278
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2029";"Hovedalternativet (MMMM)";15896
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2030";"Hovedalternativet (MMMM)";15620
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2031";"Hovedalternativet (MMMM)";15400
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2032";"Hovedalternativet (MMMM)";15315
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2033";"Hovedalternativet (MMMM)";15372
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2034";"Hovedalternativet (MMMM)";15446
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2035";"Hovedalternativet (MMMM)";15563
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2036";"Hovedalternativet (MMMM)";15647
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2037";"Hovedalternativet (MMMM)";15603
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2038";"Hovedalternativet (MMMM)";15531
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2039";"Hovedalternativet (MMMM)";15456
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2040";"Hovedalternativet (MMMM)";15279
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2041";"Hovedalternativet (MMMM)";15097
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2042";"Hovedalternativet (MMMM)";14956
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2043";"Hovedalternativet (MMMM)";14816
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2044";"Hovedalternativet (MMMM)";14541
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2045";"Hovedalternativet (MMMM)";14328
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2046";"Hovedalternativet (MMMM)";14146
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2047";"Hovedalternativet (MMMM)";14135
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2048";"Hovedalternativet (MMMM)";14048
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2049";"Hovedalternativet (MMMM)";14041
"50 Trøndelag - Trööndelage";"2 Kvinner";"F25-29 25-29 år";"2050";"Hovedalternativet (MMMM)";14029
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2022";"Hovedalternativet (MMMM)";15992
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2023";"Hovedalternativet (MMMM)";16432
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2024";"Hovedalternativet (MMMM)";16515
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2025";"Hovedalternativet (MMMM)";16618
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2026";"Hovedalternativet (MMMM)";16465
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2027";"Hovedalternativet (MMMM)";16579
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2028";"Hovedalternativet (MMMM)";16548
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2029";"Hovedalternativet (MMMM)";16588
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2030";"Hovedalternativet (MMMM)";16549
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2031";"Hovedalternativet (MMMM)";16562
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2032";"Hovedalternativet (MMMM)";16288
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2033";"Hovedalternativet (MMMM)";16001
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2034";"Hovedalternativet (MMMM)";15693
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2035";"Hovedalternativet (MMMM)";15467
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2036";"Hovedalternativet (MMMM)";15251
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2037";"Hovedalternativet (MMMM)";15176
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2038";"Hovedalternativet (MMMM)";15227
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2039";"Hovedalternativet (MMMM)";15293
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2040";"Hovedalternativet (MMMM)";15398
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2041";"Hovedalternativet (MMMM)";15467
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2042";"Hovedalternativet (MMMM)";15432
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2043";"Hovedalternativet (MMMM)";15365
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2044";"Hovedalternativet (MMMM)";15277
"50 Trøndelag - Trööndelage";"2 Kvinner";"F30-34 30-34 år";"2045";"Hovedalternativet (MMMM)";15108
